#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	0	Where are the Ministers?
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	1	Where are the members of the Government?
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	2	Only a piece of the Government has been dragged in.
#DinnyMcGinley	unknown-#DinnyMcGinley-party	unknown-#DinnyMcGinley-dob	unknown-#DinnyMcGinley-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	3	They are in exile.
#BernardAllen	unknown-#BernardAllen-party	unknown-#BernardAllen-dob	unknown-#BernardAllen-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	4	That is true. They are on the "Pat Kenny Show".
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	5	This is three days in a row.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	6	Deputy Kenny without interruption.
#FergusODowdFG	unknown-#FergusODowdFG-party	unknown-#FergusODowdFG-dob	unknown-#FergusODowdFG-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	7	We have a skeleton Government.
#RoryOHanlon	unknown-#RoryOHanlon-party	unknown-#RoryOHanlon-dob	unknown-#RoryOHanlon-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	8	I ask that members of the Fine Gael Party allow their leader to put his question without interruption.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	9	In the words of Donna Cleary's family, she was not in the wrong place at the wrong time. She was a young mother enjoying herself at a friend's party. She was gunned down by a criminal who should have been in jail. No one has explained why this man was not in jail. He had a conviction, lost his appeal and there was a bench warrant for his arrest. The Government did not supply the resources to the Garda to implement the bench warrant. If it had been implemented, Donna Cleary would be alive. The fundamental point is that this Government is in a shambles while anarchy rules the streets.On Monday, the Taoiseach said that murderers were getting out of prison after seven years. On Tuesday, he said murderers used to get out of prison after seven years and that a life sentence should mean life. Today, he says it is the fault of the Minister for Justice, Equality and Law Reform. The Minister is like a modern Pontius Pilate, washing his hands of all responsibility and blaming everyone from the Judiciary to society to the House. Will the Tánaiste explain why the Minister has failed to introduce legislation on gun culture, which he correctly identified last year as being a serious issue? Where are the mandatory sentences for gun crime? Where is the amnesty for guns? Why was this criminal walking the streets when he should have been in jail and there was a bench warrant for his arrest?I ask the Tánaiste to instruct the Minister to gather the details of the Criminal Justice Bill in so far as gun culture is concerned and present them to the House next week. We will facilitate the Government in putting through real, deterrent emergency legislation dealing with gun culture. We could enact this law in a very short time. It is a reasonable and practical suggestion that will send a clear message to people in this city who can leave a house and, in 20 minutes, have a loaded gun, fire it indiscriminately at a house and murder an innocent woman.I recall times in the House when, on issues of much less import than this, the Minister for Arts, Sport and Tourism sitting beside the Tánaiste was in apoplexy.
#NoelAhern	unknown-#NoelAhern-party	unknown-#NoelAhern-dob	unknown-#NoelAhern-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	516	The voluntary and co-operative housing sector has an important contribution to make in the provision of social housing. By working in close partnership with local authorities, it plays a significant role in supplementing their efforts in providing social housing in areas where particular housing needs have been identified. It is supported by my Department through two separate funding schemes, the capital assistance scheme and the capital loan and subsidy scheme.The Government is fully committed to developing and expanding the voluntary and co-operative housing sector by supplying the necessary financial resources and support to enable it become an important and significant provider and force in the housing area. To this end, provision of funding for the schemes has been increased significantly from €56 million in 1999 to €243 million in 2006.In addition to providing increased funding, my Department has initiated the development by local authorities of five-year action plans, commencing in 2004, for the delivery of social and affordable housing, including the voluntary programme, to ensure a systematic and integrated approach to the effective use of these resources. In addition, and in order to further develop and assist the sector in achieving its full potential, the funding limits available have recently been significantly increased.
#DickRoche	unknown-#DickRoche-party	unknown-#DickRoche-dob	unknown-#DickRoche-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	517	Ireland signed the Aarhus Convention on Access to Information, Public Participation in Decision-Making and Access to Justice in Environmental Matters on 25 June 1998. Progress towards ratification of the convention is closely aligned with work at EU level. To date, the European Union has adopted two directives as part of the ratification process for the convention. These deal with public access to environmental information, 2003/4/EC, and public participation in certain environmental decision-making procedures, 2003/35/EC. Ratification of the convention will take place after these directives have been transposed into Irish law. Work is continuing in my Department on the transposition of the two directives and will be completed as soon as possible.
#NoelAhern	unknown-#NoelAhern-party	unknown-#NoelAhern-dob	unknown-#NoelAhern-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	518	The Minister for Justice, Equality and Law Reform announced proposals late last year for the introduction of anti-social behaviour orders that will give the Garda additional powers to combat anti-social behaviour generally. As regards public housing estates, local authorities and approved housing bodies have extensive powers under the Housing (Miscellaneous Provisions) Act 1997 to deal with anti-social behaviour. I am reviewing the provisions of this Act with a view to strengthening their powers.
#DickRoche	unknown-#DickRoche-party	unknown-#DickRoche-dob	unknown-#DickRoche-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	519	The Government favours a positive but precautionary approach to applications of modern biotechnology. This is based on the work of the interdepartmental group on modern biotechnology whose report in October 2000 was endorsed by the Government. The report concluded that we should acknowledge the potential benefits of genetic engineering while maintaining a fundamental commitment to safety and environmental sustainability, based on scientific risk assessment and management.I understand the motions in question advocate GM-free status for the areas concerned. Taking account of the EU regulatory framework in respect of genetically modified organisms, I am not aware of any basis on which a region might implement a blanket ban on the cultivation of approved GM varieties and-or the sale or use of approved GM ingredients in foods or animal feeds, other than by voluntary agreements between all farmers and consumers in that region.
#DickRoche	unknown-#DickRoche-party	unknown-#DickRoche-dob	unknown-#DickRoche-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	520	My Department published draft development management guidelines for planning authorities in November 2005, which are intended to assist planning authorities in dealing with the planning application process. They aim to promote best practice in the processing of planning applications and have a strong customer service focus. Although primarily aimed at the management of the planning process, they recognise that councillors will have an interest in how the development plan they are responsible for adopting is applied. The guidelines also note that individual councillors, in their representative capacity, are entitled to make submissions and should be kept informed on particular applications. They further note that the use of information technology systems can provide councillors with a range of relevant information, thus saving time in responding to routine queries.A code of conduct for councillors was issued in June 2004 under the Local Government Act 2001. The code represents a standard against which the conduct of elected members in the performance of their duties can be judged. The code is also intended to inform the public of the standards of behaviour it has a right to expect and so help to maintain and enhance public trust and confidence. It covers areas such as general conduct and behaviour, conflict of personal and public interest, planning, gifts, hospitality, personal dealings with local authority, regard for council resources and satisfactory working relationships. It is not proposed to introduce a separate code of good practice in planning matters for elected members.
#NoelAhern	unknown-#NoelAhern-party	unknown-#NoelAhern-dob	unknown-#NoelAhern-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	521	An objective and comprehensive assessment of a person's or family's need is an essential first step in establishing a modern system of housing supports. The document Housing Policy Framework Building Sustainable Communities contains a commitment to develop new means of assessing housing need. Further details on the new arrangements will be announced later in the year.
#DickRoche	unknown-#DickRoche-party	unknown-#DickRoche-dob	unknown-#DickRoche-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	522	Any landowner or person with a legal interest in land proposed for designation as part of a special area of conservation, SAC, may lodge an objection to my Department on scientific grounds and have the proposed designation reviewed. Three months are allowed to lodge such appeals.The first stage of the appeals process is an internal review within the national parks and wildlife service, NPWS, of my Department. To initiate this process an appellant must contact an official of NPWS either locally, usually through the local conservation ranger, or at headquarters. Each appeal must be accompanied by a map indicating a clear outline of the area under appeal. Local staff then visit the site to re-examine the scientific grounds for including the specific area under appeal in the SAC, and submit a recommendation for decision at a more senior level. A decision will be made to grant the appeal in full or for part of the land or to reject it. The appellant is then informed of the outcome.The second stage of the appeals process is only invoked when an appellant is dissatisfied with the outcome of the first stage. He or she is given the option to have the appeal referred for consideration by the Nature Conservation Designation Appeals Advisory Board. This is a non-statutory board, independently chaired and with equal representation of land owners or users and conservationists. It provides independent advice to the Minister on appeals. A sample analysis of appeals dealt with since January 2005 indicates that the first stage took on average 14 weeks from the date of the appellant's letter to the issue of the letter advising the appellant of the outcome.Appeals referred to the Nature Conservation Designation Appeals Advisory Board take longer to complete. The process includes the preparation of a scientific case on the specific lands under appeal by each side, an opportunity for each side to comment in writing on the opposing scientific case, the scheduling of an appeals board hearing which always includes a visit to the site, and the provision of a recommendation for decision by me.The process from lodging an appeal to a final decision has taken up to three years in some cases, but these are exceptional and due to a variety of causes. Seasonal factors applying to the assessment of particular habitats and species can be a significant cause of delay. In some cases, appellants have chosen not to proceed with the presentation of their cases, sometimes for considerable periods of time. Other cases involve ongoing discussions between the Department and appellants with a view to resolving issues underlying the appeal. Substantial progress was made by the appeals board in 2005 in clearing outstanding appeals awaiting consideration by the board.
#DickRoche	unknown-#DickRoche-party	unknown-#DickRoche-dob	unknown-#DickRoche-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	523	The report of the working group, which was established to review the management of dog breeding establishments, was submitted to me on 7 September 2005. On 20 October 2005, I announced a public consultation process on foot of the working group's report. In view of the many divergent views on the issue, I wanted to canvass public opinion more widely before taking final decisions on the matter. An advertisement inviting submissions was placed in national newspapers on Monday, 24 October 2005. The closing date for receipt of submissions was Friday, 16 December 2005. The responses received are being examined in my Department and as soon as this exercise is completed, I will consider further the recommendations of the report of the working group and determine an appropriate response.
#NoelAhern	unknown-#NoelAhern-party	unknown-#NoelAhern-dob	unknown-#NoelAhern-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	524	I propose to take Questions Nos. 84 and 99 together.The preparation of the National Development Plan 2007-13, NDP, is co-ordinated by the Department of Finance. A high-level steering group, chaired by that Department and comprising senior officials of other relevant Departments, has been established to oversee drafting. The housing material of the NDP will be drafted by my Department and, while the final content and focus of the overall plan will be a matter for decision by Government, priorities for investment in housing will take account of a number of factors, including the key policy challenges highlighted by the NESC report, the results of the 2005 housing needs assessment and the policy framework set out in the document Housing Policy Framework — Building Sustainable Communities, which was launched in December 2005.
#DickRoche	unknown-#DickRoche-party	unknown-#DickRoche-dob	unknown-#DickRoche-constituency	speech	unkown-language	2006-03-08 00:00:00	Prelude	525	In recent years, Ireland has achieved considerable success in meeting targets for the recovery and recycling of packaging waste. Data from the Environmental Protection Agency show that the 25% target for 2001 set under Directive 94/62/EC on packaging and packaging waste was achieved. It also shows that with 56% recovery of packaging waste in 2004, Ireland exceeded the 2005 recovery target of 50% set under the directive. The comparable figure for 1998 was 14%.Directive 2004/12/EC of the European Parliament and the Council, amending the original Directive 94/62/EC on packaging and packaging waste, introduces a new increased packaging waste recovery target of 60%. Of this 60%, 55% must be by way of recycling. The directive includes the material specific recycling targets of 60% for glass, paper and board; 50% for metals, 22.5% for plastics and 15% for wood. Ireland must achieve these targets by 2011.Building on our success in the area of packaging waste recycling, I established the national strategy group on packaging waste recycling in October 2004, involving key public and private stakeholders such as Repak, IBEC, producers, waste collectors, reprocessors, local authorities and my Department. The group is mandated to develop a strategy for achieving the 2011 targets.Draft Waste Management (Packaging) (Amendment) Regulations 2006, which will transpose the amending directive, have been notified to the European Commission as required by the packaging directive. Consultations with stakeholders on further proposed changes to the packaging waste regulatory regime continue to take place. I will bring forward draft consolidated packaging regulations later this year, after those consultations have concluded.
