#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	0	I would like to clarify the statistics for burglaries and aggravated burglary.  The most up-to-date figures from the Central Statistics Office, which has the statutory responsibility for the production of crime statistics, are for 2011.  The published figures indicate that recorded burglary and related offences increased by 7.9% last year.  However, the figure for aggravated burglary, which is a subset of the overall burglary figure, shows no increase during that 12-month period.  It is important to acknowledge that the latest crime statistics show a decrease in most types of crime during 2011, including homicide, assault, criminal damage and drug and public order offences.  Taken together, this overall decrease represents a substantial achievement for law enforcement and crime prevention in Ireland.I share the Deputy's concern at the incidence of burglaries and other property crimes.  Nevertheless, I am encouraged by the fact that An Garda Síochána is responding effectively.  The Deputy will be aware, in particular, of the recent announcement by the Garda Commissioner of a range of measures aimed at tackling gangs involved in burglaries.  These measures are encompassed in Operation Fiacla, which is particularly focused on identifying and targeting mobile gangs involved in burglaries around the country so as to disrupt their activities and bring them before the courts.  Specific burglary-related initiatives are being implemented in each Garda region in support of Operation Fiacla.In respect of the situation in commuter counties, the available statistics indicate that the incidence of burglary is greatest in the Dublin metropolitan region and that commuter counties in the east and midlands generally have a higher incidence than other counties.  This type of information is available to gardaí on a real-time basis and feeds into Operation Fiacla and other targeted policing operations, including the identification of crime trends, hot spots and the design of appropriate responses and deployment.In addition to the concerted law enforcement efforts being pursued by An Garda Síochána, crime prevention is a key component in tackling burglary.  In this regard, the Garda national crime prevention unit and crime prevention officers at divisional level provide advice, information and support to organisations, businesses and individuals aimed at reducing burglary and property crime.Additional information not given on the floor of the House.I am conscious of the deep distress which burglary can cause to householders, and the broader impact it can have in terms of fear of crime in our communities, and, therefore, I welcome the fact that the Garda Commissioner is deploying the substantial resources available to him in a targeted and strategic approach to confronting those who are engaging in this form of criminality.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	1	I refer to Operation Fiacla, which the Minister says concentrates on mobile gangs.  Are resources or particular attention being directed towards local criminals?  I am particularly concerned at the increase in the commuter belt.  In Meath, there were 112 burglaries in 2011, an increase of 40% on 2010, while in Kildare there were 1,687, an increase of 26%.  Burglaries increased in 20 of the 28 Garda divisions in 2011.  Mobile gangs are playing a part and perhaps the Minister can give me an idea of the kind of resources being invested in Operation Fiacla.  Are specific initiatives been taken to deal with locally-based criminals responsible for a significant part of these figures?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	2	I assure the Deputy that adequate resources are available to the Garda Síochána.  What is happening is a targeted operation identifying criminal gangs engaged in burglary, who are using our very good road network to gain access to other parts of the country from Dublin.  Deputy Calleary is correct in making reference to the increases in Meath and Kildare, the commuter areas to which I was referring.  The Garda Síochána has identified certain individuals engaged in this activity.  A recent operation resulted in a substantial number of arrests.  I am sure Deputy Calleary understands if I do not go into further detail about the operation or make references to the individuals arrested but, arising from the operation, I expect prosecutions.  At the end of the year, the targeted approach adopted by the Garda Síochána in Operation Fiacla will prove to be effective.The Garda Commissioner is very aware of this problem but it is for him to make operational decisions as to where resources should be directed.  I am aware that he believes this targeted operation aimed at identifiable individuals can be very successful and I have the greatest confidence that it will be.  However, this does not mean the Garda Síochána is not keeping a watchful eye on local individuals engaged in criminality in the counties referred to by the Deputy.
#DaraCalleary	unknown-#DaraCalleary-party	unknown-#DaraCalleary-dob	unknown-#DaraCalleary-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	3	On the issue of aggravated burglaries I join with the Minister in paying tribute to the Garda Síochána for the general decrease in levels of most crimes last year as shown in the statistics.  However, the number of aggravated burglaries is exactly the same in 2011 as it was in 2010, at 333 instances, approximately six a week.  We all agree this is too many and people are suffering.  Will Operation Fiacla include any focus on aggravated burglaries?  Is it proposed to provide any extra resources in an effort to reduce this figure, in line with many of the other crime statistics?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	4	The Deputy is correct in saying that aggravated burglaries in 2011 amounted to 333, the same figure as in 2010.  The number was higher in 2009 at 368.  The crime of burglary, whether ordinary or aggravated, forms part of the focus of this operation.  Like Deputy Calleary, I am aware that for any individual whose home is burglarised it is an extremely traumatic event.  One burglary is one burglary too many.  There is no ideal number.  The current Garda operation is directed at focusing on individuals known to be engaged in gangs and who concentrate on different parts of the country.  On occasions a series of burglaries are committed within a particular area by one group of individuals.  I hope that by the end of this year - I am conscious I am making myself a hostage to fortune in this regard - the success of this operation in 2012 will result in 2013 in a reduction in the number of burglaries.  I join with the Deputy in congratulating the Garda Síochána on its outstanding success in 2011 in reducing crime across a broad range of areas.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	5	The Irish Prison Service strategic plan contains a number of key objectives for the next three years, one of which includes the expansion of a pilot community return project which commenced last October in line with the recommendations of the Thornton Hall project review group.  This community return programme is an incentivised scheme run in conjunction with the probation service which provides for earned temporary release under which offenders who pose no threat to the community are offered early temporary release in return for supervised community service.  I can assure the Deputy that the probation service has sufficient resources available it to support the scheme at present.  It has been able to manage and resource the scheme since its commencement last October and I am fully committed to ensuring this will continue.  As it is, the probation service has responsibility for the supervision and management of community service orders in accordance with the Criminal Justice (Community Service) Act 1983, as amended by the Criminal Justice (Community Service) (Amendment) (No. 2) Act 2011.  This work, inter alia, involves providing assessment reports to the courts and managing the completion of the orders by offenders.A value for money audit of the community service scheme which was carried out in 2007 to 2008 and published in October 2009, found that there was capacity from within existing resources to provide supervision services to three times as many offenders as were under their supervision at the time of the audit.  I might also add that the service has been working to prioritise its workload and has been allocating resources to maximise its efficiency and effectiveness in the delivery of services including community sanctions, as an effective alternative to custody.  This also includes working with high risk sex offenders and young people and those for whom the service has a legislative mandate.I am pleased to say that sanction was recently obtained to fill the vacant director post in the probation service which will be advertised in the coming weeks.  The service will continue to have my full support in making greater use of community service to the benefit of prisoners and communities as an alternative to imprisonment.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	6	I thank the Minister for his reply and welcome the scheme which, as he said, comes on foot of the pilot project.  I think only four individuals ended up returning to prison under the pilot project, yet some of the commentary surrounding the recent announcement was unfortunate.  I do not know if it was something that fell through the cracks but some hysteria was created around it, which was completely unwarranted.  The clarification provided during the Topical Issues debate allayed many of the fears people had.When I asked the Minister last year about the probation services, he said he had secured sanction from the Department of Finance to hire eight additional probation officers.  Are those additional staff now in place and, if not, when does the Minister expect them to be in place?The Minister said he is satisfied the probation service has the resources and staffing to deal with the scheme, but will he continue to review it?  If so, how often will those reviews take place?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	7	I can personally assure the Deputy that we will keep the staffing position under continual review.  I do not have an immediate answer as to whether the ten posts have been filled.  I will be happy to communicate with the Deputy in that regard.I thank the Deputy for his comments on the business strategy we have put in place.  It will be very important as we go forward over the next three years.  This particular proposal was one half of the strategy.  The House has previously discussed the pilot programme that was taking place and while we will have a full report following the review, the programme has proved to be successful.  We have now exceeded 85 on the programme and I am advised that more than 130 have been assessed as appropriate for it.  Some have completed the programme in the intervening period, so the figure is not 130 at the one time.The programme is continuing.  As was stated when we announced it, it was anticipated that at any one time there would be no more than 150 on the programme, and in any one year there would be no more than 400.  Whether there are 400 participants does not simply depend on the capacity of the probation service to supervise the numbers, which I am advised should not be a difficulty, but also on whether appropriate prisoners are available to participate in the programme.There was a lot of hysteria attached to the announcement.  It was portrayed in some tabloid papers as if we were about to release 1,200 prisoners into the community, as opposed to approximately 1,200 over a three-year period.  All of them would have to have served a minimum of 50% of their sentences before qualifying to be assessed for the purpose of the programme.I see the programme going forward and as I told Deputy Calleary last week, when the formal review of the pilot is complete I will happily share that information with the Deputies.
#JonathanOBrien	unknown-#JonathanOBrien-party	unknown-#JonathanOBrien-dob	unknown-#JonathanOBrien-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	8	One of the criteria within the strategy for earning temporary release concerned education and training.  What type of resources will be needed to ensure that prisoners can avail of additional education and training in order to earn temporary release?  Will the Department be examining that matter over a three-year period or will it be done annually?
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	9	The strategy was only announced last week and we are now in the implementation phase.  The pilot projects are such that in the context of community release additional conditions can be attached.  For example, they may involve an individual having to attend meetings of Alcoholics Anonymous or some other group dealing with drug issues.As the strategy details, we hope to expand and improve the overall educational facilities within our prison service.  That is now part of the work that is being put in place with regard to implementing the strategy over the three-year period.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	10	When I first came into office just over a year ago one of my first objectives was to address the length of time taken to process applications for naturalisation and to significantly reduce the number of cases on hand.   At  that time there were over 22,000 applications on hand and applications were taking an average time of over two years to process, and many were waiting three to four years.  I regarded this as unacceptable.  In June 2011, I announced a series of measures to address this issue including improved application forms, which are currently available online with an associated online residence checker, re-engineering of processes that were a barrier to achieving maximum efficiency plus streamlined and accelerated procedures for certain types of application.Through these and other measures enormous progress has been made, notwithstanding a substantial increase in the volume of valid applications received in 2011, during which a total of 18,500 valid applications were received compared to 12,500 in 2010.  In the period 9 March 2011 to 8 March this year, a total of 17,500 valid applications were determined.  By contrast, in the whole of 2010, decisions were reached in just under 7,800 cases.  So far this year I have made decisions on some 9,200 applications and I expect to have made a decision on a further 3,500 applications by the end of May and on approximately 12,000 applications between June and the year end.  Thus, this year will see approximately 24,000 applications for citizenship dealt with, which would represent a more than threefold increase in the number of applications dealt with over 2010 levels.  I think the House would agree that by any standards of reasonable measurement this represents a major achievement.I also undertook to get to the stage by the second quarter of this year that, in the generality of cases - that is, around 70% - persons applying for a certificate of naturalisation will be given a decision on their application within six months.  In this regard, a major effort has and continues to be made in reducing the time taken to process applications.  It is expected that the six month timeframe for the generality of new applications received from this month onwards will be achieved.
 Additional information not given on the floor of the House.
Under the new JobBridge programme announced by the Government a total of 16 individuals have been engaged by the citizenship division of my Department to date.  The primary purpose of the scheme is to provide work experience for those involved and to improve their prospects of getting back into the workforce.  I am advised that the scheme is extremely successful and mutually beneficial in addressing the backlog and enabling the individuals in question to gain good experience in the workplace.Last summer, I also decided to introduce citizenship ceremonies for the first time since the foundation of the State.  This allows candidates for citizenship make their declaration of fidelity to the Irish nation and loyalty to the State and receive their certificate of naturalisation in a meaningful and dignified manner which befits the importance and solemnity of the occasion.  To date, 47 such ceremonies have been held at which almost 11,000 candidates have become Irish citizens under the new procedures.  These ceremonies are an unqualified success.The nature of the naturalisation process is such that for a broad range of reasons some cases will take longer than others to process.  It is a statutory requirement that, inter alia, applicants for naturalisation be of good character.  In some instances that can be established relatively quickly and in other cases completing the necessary checks can take a considerable period of time.  The primary aim over the past year has been to reduce the large volume of cases on hand as swiftly as possible and this has been achieved in the generality of cases.  I am also confident that significant inroads will also be made with the remaining cases by year end.  In such a fast moving environment where large volumes of cases are processed quickly, the calculation of averages for processing times has little meaning and the priority of the immigration service has been to deal with the cases on hand rather than divert resources to other activities.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	276	I should first of all say that the Commissioner is responsible for the detailed allocation of Garda resources, including personnel, throughout the organisation, and I have no function in the matter.I am advised by the Commissioner that, in regard to the deployment of Garda personnel, a distribution model is used which takes into account all relevant factors.  These of course include population, but also other factors such as workload, response times, crime trends and the overall policing needs of each Division.Garda Management keeps the allocation of all resources, including distribution of personnel, under review to ensure that the most effective policing service possible is provided to the public.  The development of the annual policing plan is governed by section 22(1) of the Garda Síochána Act 2005.  This requires the Commissioner, before November each year, to submit to the Minister a policing plan for the following year.  On approval, the Minister must cause a copy of the plan to be laid before both Houses of the Oireachtas.  The policing plan for 2012 was laid before both Houses on 5 December 2011.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	277	Although drafted by the previous Government, the focus of the National Women's Strategy 2007-2016 is closely linked to the goals of this Government and to EU gender equality policy.  It is intended that the first draft of the Internal Review of the Strategy will be presented to the Strategy's Monitoring Committee at a meeting in June 2012. The report may be edited following discussion in that forum. If necessary, the final Report will be submitted to Government and, subject to the Government's approval, it will be published at the earliest opportunity thereafter.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	278	As I have previously stated in my responses to Parliamentary Questions Nos. 485 and 521 of Tuesday, 14 February 2012, 543 of Tuesday 28 February 2012, and 74 of Tuesday, 13 March, the Council of Europe Convention on Preventing and Combating Violence against Women and Domestic Violence is a detailed Convention with a very broad scope across a number of policy areas.Cosc, the National Office for the Prevention of Domestic, Sexual and Gender-based Violence, an executive office within my Department, actively contributed to all stages of the drafting process in relation to the Convention.  That process took place over a period of almost two years.  I am informed that 19 Council of Europe member states have signed the Convention and one has ratified it. It has not yet entered into force as this requires at least ten member states to ratify it.In view of the complexity and scope of the Convention, and before embarking on the process of formal circulation of a Memo for Government for approval to sign the Convention, Cosc circulated all relevant Departments and State Bodies seeking observations on the final text of the Convention and Explanatory Memorandum.  Cosc is finalising its consideration of the issues raised in their responses which need to be addressed by Ireland prior to signature. The matter will then be submitted for decision as to the Government position on the issue of signature.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	279	The Reception and Integration Agency (RIA) of my Department is responsible for the accommodation of asylum seekers while their application for protection is being processed.  The Eyre Powell asylum seeker accommodation centre in Newbridge, Co. Kildare, which has a capacity to accommodate 90 residents, is one of 38 centres throughout the State which are managed by private companies under contract to RIA. These contracts set out in detail the services to be provided to residents.On 10 April, 2012, a detailed written complaint listing 12 areas of concern, signed by a number of residents, was sent to the manager of the Eyre Powell centre through the local Newbridge Asylum Seekers Support Group.  The concerns revolved around food, hygiene and attitude of management towards residents.  The complaint was simultaneously copied to, inter alia, the media, local TDs, various official bodies and other NGOs.I am advised by the RIA that two visits to the centre by senior RIA officials took place on Thursday 19 April and Friday 27 April.  During these visits, discussions took place with residents about the complaints raised.  A meeting also took place between the residents and centre management on Saturday, 21 April, 2012.  Both residents and the local support group have acknowledged the efforts already made by RIA and centre management to address the points of complaint.Generally, it must be acknowledged that problems can and do arise in any accommodation system, noting that in the direct provision system there are over 5,200 persons residing in RIA centres throughout the State.  It is therefore incumbent on all concerned to ensure that the various processes in place to head off such problems, or deal with them when they arise, are fully utilised.  From the perspective of the residents themselves, the principal protection is the house rules and procedures for asylum seekers living in direct provision asylum accommodation centres.  These rules set out the entitlements and obligations placed on centre management and residents and, in the event that these aren't being met, a complaints procedures to be invoked by either party.  The thrust of the complaints procedure contained therein is that issues which arise are best resolved quickly, locally and informally without the need to proceed formally.  In the main, this is how issues should be and are resolved.Over and above the House Rules themselves, the interests of asylum seekers are protected through regular "clinics" in centres where residents can speak directly to RIA Headquarters staff without local centre management being present. Further, unannounced inspections take place in centres, by RIA staff and by a contracted independent company, to ensure that centres are adhering to their contractual obligations. Also, issues of concern are also brought to the attention of RIA by representatives of statutory or voluntary agencies working with asylum seekers.  In the case of Eyre Powell, I am informed that the centre had been inspected three times in 2011 (twice by RIA and once by the independent inspection body) and there had been three "RIA clinics" held in 2011 as well.  The centre has also been inspected once this year by the independent inspection body.  Many of the issues raised in the written complaint of 10 April, 2012 had not featured in these inspections or clinics.RIA is working through the list of complaints made by residents in this case, and will also take into account issues raised at the meeting  between residents and management on 21 April.  Further, the RIA examination will address how the interaction of the complaints, inspections and clinic systems worked in this instance.  This is a work in progress involving residents, centre management and RIA and RIA has committed itself to responding in writing to the residents in relation to all the issues raised as soon as possible.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	280	As the Deputy will be aware, under the provisions of the Registration of Deeds and Title Act 2006, the Property Registration Authority replaces the Registrar of Deeds and Titles as the registering authority in relation to property registration in Ireland. Subject to the above Act, the Authority is independent in the performance of its functions.  The matters raised by the Deputy in the question are operational matters for the Authority and I do not have direct responsibility in this regard. However, I am forwarding the details of the question to the Authority and I will ask them to respond directly to the Deputy.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	281	The new three year strategic plan includes concrete and practical, if ambitious, targets.  Its key objectives include delivering reform and implementing change in accordance with the Croke Park Public Service Agreement and the Integrated Reform Plan for the Justice Sector.The 2012 current operational budget for the Prison Service is €293.7m.  Approximately 80% of this budget is required for payroll costs. The balance is used to fund services for prisoners, maintenance of infrastructure (estate and IT systems), compensation and administrative costs.  Since 2009, the Prison Service budget has faced increasing pressure.  Recognising this economic environment, decisive action was taken by Prison Service management to reduce, as far as possible, discretionary spend, implement cost cutting measures and deliver efficiencies.  Elements of the new strategy together with the Transformation Process under the Public Service Agreement are specifically designed to continue this process of change. The Transformation Process involves a detailed review of all tasks and an assessment of the appropriate management structures and staffing levels. Transformation also provides the Prison Service with the opportunity to refocus on prisoner progression and prisoner programmes.  Through engagement with other statutory agencies and the community and voluntary sector, the Prison Service will lead the way in ensuring a more efficient use of scarce resources and develop synergies which will provide more comprehensive and effective sentence management programmes for prisoners.The Deputy may also wish to note that I have allocated €132.5m from the Justice Capital Envelope 2012 to 2016 to the Prison Service Building Programme.  As I announced last November, the Prison Service has been allocated a capital envelope of €24.1m for 2012.  This will be spent on the completion of the new prison wing in the Midlands Prison and the provision of in cell sanitation in the B and C wings in Mountjoy.  Work has recently commenced on the B wing and it is anticipated that it will be completed by the end of the year.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	282	The Community Return Programme is an incentivised scheme introduced in line with the recommendations of the Thornton Hall Project Review Group which provides for earned temporary release under which offenders who pose no threat to the community are offered early temporary release in return for supervised community service.  The scheme, which was introduced on a pilot basis last October, is applicable to suitably assessed prisoners who are serving sentences of more than one and less than eight years. Those participating are granted renewable temporary release having served at, or after, the 50% stage of their sentence with a condition of their release to undertake supervised community service.  The following factors are taken into account in considering the suitability of a prisoner for temporary release to participate in the scheme:the nature and gravity of the offence to which the sentence being served by theperson relates;the sentence concerned and any recommendation made by the Court in relation to the sentence imposed;the potential threat to the safety and security of the public should the person be released;the person's previous criminal record;the risk that the person might commit an offence during any period of temporary release;the risk of the person failing to comply with any of the conditions of temporary release;the extent of the prisoner's engagement with therapeutic services while in custody and the likelihood of period of temporary release enhancing his/her reintegration prospects; andconduct while in custody.As announced at the launch of its new three year strategic plan, the Prison Service, in conjunction with the Probation Service, intends to increase the number of prisoners benefitting from this structured form of release over the course of the next three years.  The Prison Service will work towards the placement of 400 prisoners per annum serving sentences of 1 to 8 years.  It is envisaged that there would be no more than 150 prisoners participating in this scheme at any one time and all prisoners will be carefully assessed before being approved for the scheme.I can assure the Deputy that public safety is paramount when considering any application for temporary release.  Given the factors that will be taken into account as outlined, prisoners who have been convicted of serious offences involving violence or those convicted of serious sexual offences would not meet the criteria to be granted early release under the terms of the scheme. This is but one element of the strategy which provides for a structured form of release leading to improved resettlement and reintegration opportunities for prisoners along with providing for work to the benefit of communities.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	283	Section 18 of the Garda Síochána Act 2005 provides for the Minister for Justice and Equality to regulate the establishment of associations for the purposes of representing members of An Garda Síochána, in the ranks below that of Assistant Garda Commissioner, in all matters affecting their welfare and efficiency.  An association established under this section must be independent of and not associated with any body or person outside the Garda Síochána, but it may employ persons who are not members of the Garda Síochána.  Under section 18, a member of the Garda Síochána may not be or become a member of any trade union or association, other than an association established under the section, any object of which is to control or influence the pay, pensions or conditions of service of the Garda Síochána.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	284	The position in relation to proposed amendments to the Legal Services Regulation Bill remains as indicated in my closing statement for Second Stage of the Bill on 23 February 2012. In that statement I responded to a series of key issues that had arisen in the discussion of the Bill. At the same time I outlined my intentions in relation to those issues and the potential for constructive amendments to the Bill on Committee Stage. I also indicated that I would make my proposed amendments to the Bill available to Deputies sufficiently in advance of Committee Stage to facilitate their due consideration and this will be done in due course. On the 14th of April I delivered a statement on the Bill and its programme of reform at the annual conference of the Law Society of Ireland which again outlined the scope of the amendments to the Bill that are under consideration — the full text is available on the Department website, www.justice.ie, for ease of reference.The situation in relation to a Regulatory Impact Analysis for the Legal Services Regulation Bill 2011 also remains as stated at the closing of Second Stage. Although a preliminary Regulatory Impact Analysis had been in preparation for the Bill, because of the prescribed time-frame under the EU-IMF-ECB Programme, it did not prove possible to complete it for issue when the Bill was published. The development of that Regulatory Impact Analysis is further advanced and will continue against the backdrop of the amendments to the Bill that are being prepared for Committee Stage and the analysis will be made available to Members for timely consideration. Deputies will be aware that the relevant Guidelines specifically allow for a Regulatory Impact Analysis to follow a Bill in such exceptional circumstances as applied in this instance.Work on the details of the proposed amendments to the Bill and on the Regulatory Impact Analysis is ongoing at my Department including in conjunction with the Offices of the Attorney General and of Parliamentary Counsel and they will, as I have explained, be made available in advance of Committee Stage. It remains my objective, notwithstanding the competing legislative demands of our EU/IMF/ECB Programme commitments, that Committee Stage of the Legal Services Regulation Bill commence before the summer recess.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	285	I would refer the Deputy to my reply to Question No. 93 of 7 February, 2012, tabled by him, which indicated the following:The Deputy will be aware that, having obtained Government approval for urgent drafting by the Office of the Attorney General and Parliamentary Counsel, I published the text of the General Scheme of the Personal Insolvency Bill on 25 January last.  There is a requirement under the EU/IMF Programme of Financial Support for Ireland to publish the Bill in Quarter 1 of 2012 — since extended to end of April. The Bill will also fulfil the relevant commitment in the Programme for Government.  The Bill will provide for a new framework for settlement of debt and for personal insolvency. The proposed reform will consist of following main elements:a revised judicial process (bankruptcy) to provide for a 3 year period for automatic discharge from bankruptcy from the current 12 years.the introduction of a new non-judicial debt settlement process for unsecured debt only amounting to over €20,000 (Debt Settlement Arrangement).the introduction of a new non-judicial debt settlement process for both secured and unsecured debt amounting to over €20,000, (Personal Insolvency Arrangement) (secured debt will primarily relate to property debt, be it residential, commercial and investment).the introduction of a new debt forgiveness process (Debt Relief Certificates) for low level indebtedness where the debtor has effectively no income and no assets and has unsecured debts amounting to up to €20,000.Critical to the operation of the new debt settlement processes will be the establishment of an Insolvency Service. It is intended that this will be an independent statutory agency.  I have nothing further to add to that reply other than to mention that publication of the Bill will be end-June 2012.
#AlanShatter	unknown-#AlanShatter-party	unknown-#AlanShatter-dob	unknown-#AlanShatter-constituency	speech	unkown-language	2012-05-08 00:00:00	Prelude	286	I have received a draft report prepared by my Department on whether or not the Criminal Law (Human Trafficking) Act 2008 is sufficient to criminalise forced labour as defined in the International Labour Organisation (ILO) Forced Labour Convention 1930 (No. 29) as "all work or service which is exacted from any person under the menace of any penalty and for which the said person has not offered himself voluntarily”.This draft Report contains a detailed analysis of:cases encountered by An Garda Síochána in relation to allegations of forced labour,the requirements in the ILO convention, andthe relevant Irish legislation, and that of other jurisdictions, within the context of the ILO Convention 29 and the European Convention on Human Rights, in order to clarify if the Criminal Law ( Human Trafficking) Act  2008 sufficiently criminalises forced labour.Having considered the draft Report, I have raised a number of queries which I have asked officials in my Department to address prior to its circulation; these queries are being addressed as a matter of priority.
