#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	0	The first priority question is in the name of Deputy Browne. As Deputy Browne is not present, we will go on to Question No. 102.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	1	Payments are made under the various schemes implemented under the Common Agricultural Policy to eligible applicants who meet the provisions in the EU regulations governing the schemes. In the case of the single payment scheme, eligible applicants must meet all of the following criteria: they must declare eligible hectares as defined under the provisions of article 34 of Council Regulation EC/73/2009; they must carry out farming activity on their holdings; they must hold payment entitlements; and, if they want to benefit fully, they must declare an eligible hectare for each payment entitlement held. For all types of transfer of entitlements to companies, the applicants must complete a transfer of entitlement application form, which must be supported by a copy of the Companies Registration Office printout to allow the Department to identify the directors of the company for signature purposes. In addition, a memorandum of articles of association must be included detailing that the business of farming is being carried out by the company. To proceed with the requested transfer, officials from my Department ensure that all forms are signed appropriately and that the business of the company includes farming. There are only a small number of companies in receipt of the single payment scheme in Ireland and the vast majority of these were established in recent years by individual farmers who wished to transfer the operation of their farming enterprises to limited companies. In the case of the market support and on-farm investment schemes implemented by my Department, these measures routinely apply in an equal manner to both natural and legal persons, including companies. Accordingly, where an applicant satisfies the eligibility conditions set out in the measure concerned, my Department is obliged to issue payment to the eligible applicant. For payments made to companies under EU-funded schemes, both fully and partially, I refer the Deputy to my Department’s website, where details of EU payments to all beneficiaries who are legal persons, including limited companies, are published in accordance with the provisions of Council Regulation EC/1290/2005. The relevant site is http://www.agriculture.gov.ie/farmerschemespayments/methodsofpayments/commonagriculturalpolicycap/captowards2020. I think I know what the Deputy's question is getting at. He raises the question of whether we should allow companies to draw down very large payments while individual farmers are struggling and need every cent they get in single farm payments. I will expand on that in my reply to the Deputy's supplementary question.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	2	I thank the Minister for his reply. I tabled this question because of the disproportionate amount of money paid to a small percentage of those who are entitled to payments. It underlines the unbalanced way in which payments are distributed. Over recent weeks we have heard derogatory remarks made about small producers, small family farms and so forth to the effect that they are not productive. Some farm organisations want to maintain the status quo but, according to the Minister's words and my own view, the single farm payment is not equitable or fair. As elected representatives we should try to ensure it is made more favourable for those in most need.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	3	A question, please.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	4	Payments of over €500,000 to Larry Goodman's company and €680,000 to Abbott cannot be defended. At a previous Question Time the Minister expressed support for the capping of such payments at €100,000, but it now looks as if it will be €150,000. Did the Minister receive support from any other member state for this proposed cap? Did he push for it? Has he given any thought to the notion of flexibility towards a new model of payments? Will he come down in favour of another model for such payments?
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	5	I will come to the last question in a later reply. Back in 2007 there were 340 companies drawing down payments. There are now 435. It is true that many of these are a result of farmers coming together to set up a limited company to draw down payments on the transfer. There are larger companies also. The Deputy referred to the Irish Agricultural Development Company which is part of the Goodman group. It has a large beef herd and drawn down payments to which it is perfectly entitled. I do not think we should comment overly on individual cases because they are applying the rules of the system in place. However, we are changing this system with the Common Agricultural Policy reform process. Payments will be fairer and more equitable. The model I have advocated for the past 18 months will ensure that in the redistribution of direct and single farm payments, everyone will be moved to an average payment. However, this model will also limit the transfer in such a way that it does not put individual farmers out of business who rely heavily on their single farm payment, while at the same time significantly increasing payments to farmers who have historically low payments but want to become more productive. I will continue to advocate this policy because it is fair. We achieved a significant victory at the Council of Ministers to get acceptance from the other 26 member states of this alternative model to the flat-rate, area-based model the Commission had proposed. We must go forward and reach a compromise position with the Commission which has a different view from mine, as well as the European Parliament which has a similar view to mine but wants to move further with redistribution. We will have to find before the end of June a way of compromising on a figure and method for redistribution. Let us be clear. Redistribution is going to happen. The question is to what extent is it going to happen in terms of the amount of money involved and the pace of that redistribution. I have strongly advocated that we need to do this over time and limit the redistribution to ensure we keep our herd size and productivity intact, while assisting the farmers contributing most to the Food Harvest 2020 targets.
#MartinFerrisSF	unknown-#MartinFerrisSF-party	unknown-#MartinFerrisSF-dob	unknown-#MartinFerrisSF-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	6	It is welcome that the Minister is moving towards redistribution. However, I am concerned that the fairness of the redistribution might be lost because of pressure being exerted by other interest groups. We need to keep as many small family farms in rural Ireland as we can. I would like to see the Minister's model that he has used in the negotiations. I hope it takes cognisance of the debate that has taken place politically in recent months to secure a viable income for smaller producers.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	7	The Council has taken into account the debate that has been happening in rural Ireland. I am now trying to give the Government as many options as possible in terms of flexibility.This is in order that when we conclude, hopefully by the end of June, a political agreement with the Commission, the European Parliament and the Council on what CAP reform will look like, we will have a series of options and flexibilities which we can decide on how best to use for Ireland in terms of taking the agri-food industry, agriculture and farming forward in a progressive way that helps people who need a leg-up, those on disadvantaged land who need support and that helps people who are planning significant expansion and growth to proceed through Pillar 1 money and rural development money. Both need to come hand-in-hand and they complement each other. Certainly, we will work on getting the maximum flexibilities in order that we can design a system for Ireland that suits agricultural production here. That will include a series of measures including the potential for coupling; the potential from switching money between Pillar 1 and Pillar 2; the potential for a redistributive payment, which has been discussed a good deal, or for an extra payment for the first 20 or 30 hectares; and the redistributive model that we have been discussing. All these flexibilities are part of the discussion that we are trying to agree on at the moment. As part of this we will also be discussing an overall cap. I have said that I supported Deputy Ferris's suggestion several months ago that a cap of €100,000 would be appropriate in Ireland. We have no agreement on that because the view of the Council of Ministers was that €150,000 should be the figure. I am obliged to respect the strong majority decision there. Other countries will apply no cap, because it is voluntary. We will have to see what the discussions and debates with the Parliament and Commission result in before the end of June.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	8	We are back on Coillte.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	9	We are staying on Coillte.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	10	As a member of the Government I have been involved in all stages of the decision-making process to date in respect of the proposed sale of Coillte's harvesting rights. From the outset, following the publication of the report of the review group on State assets and liabilities in April 2011, I was engaged as the relevant Minister to ascertain the value of Coillte and its various assets. I began this through my initial engagement with Deloitte on a pro bono basis to examine the recommendations in the McCarthy report as they applied to my Department, including Coillte. I have emphasised throughout the process the importance of making an informed decision in respect of the disposal of State assets and the Government has been proceeding with caution in respect of the consideration of the disposal of Coillte assets. This resulted in the Government decision in February 2012 that consideration would be given to the sale of some assets of Coillte, excluding the sale of land. The exclusion of the sale of land from the process was to address industry and public concerns expressed to me and my colleagues, and my colleagues concur with my views in this regard. The most recent development in this regard was the decision by the Government last summer that a concession for the harvesting rights to Coillte forests be considered for sale. The context and background to this decision was outlined by my colleague the Minister for Public Expenditure and Reform and myself in the recent two-evening debate on the Private Members' motion for which Deputy Boyd Barrett was largely responsible. As I stated in the debate, my Department, the Department of Public Expenditure and Reform and NewERA in conjunction with Coillte are examining the financial and other implications of developing the potential of Coillte's forestry assets. This work encompasses the identification of the forestry assets involved, the determination of their value and the consideration of several issues associated with the proposed sale of the harvesting rights. All of this work is being undertaken to inform the consideration of the Government on the sale of harvesting rights.
#MichaelKitt	unknown-#MichaelKitt-party	unknown-#MichaelKitt-dob	unknown-#MichaelKitt-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	11	I must interrupt the Minister there. The rest of the reply will appear in the Official Report.
#SimonCoveney	unknown-#SimonCoveney-party	unknown-#SimonCoveney-dob	unknown-#SimonCoveney-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	12	We are proceeding with caution. Nothing is being rushed. I will be bringing a recommendation to Government on this within months if not weeks. Certainly, we understand the concerns across the broader timber industry in respect of proceeding.We have an obligation to look at the potential of all State assets and the appropriateness of their sale. We will give our full consideration to this asset and when the Government has had an opportunity to discuss and decide on the recommendations, I, in conjunction with the Minister for Public Expenditure and Reform, Deputy Brendan Howlin, will bring to the Cabinet, we will come back for a full debate.
 Additional information not given on the floor of the House
 A steering group comprising representatives of NewERA, the Department of Public Expenditure and Reform and my Department was formed to monitor the analysis process. This group has met regularly and also formally met Coillte and representatives of the Coillte trade unions and the Irish Timber Council. I am regularly briefed by my officials on progress and the points of concern expressed at such meetings. I addressed a number of these concerns, including public access to Coillte lands and the crucial importance of Coillte for the country’s timber industry, in my contribution to the Private Members' debate last month. As I have said previously, the decision will be taken by the Cabinet when either the Minister for Public Expenditure and Reform or I, or, more likely, both of us, have brought a report and recommendation to the Government, at which time it will be discussed and a decision made.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	219	They are important sectors and that is civil society. While I accept that it is right and proper that they should be represented, where is the opening up of appointments to those who are not within those loops? I am talking about ordinary people who are a bit further down society's hierarchy and who might have a real interest in and knowledge of these areas. They may work on the shop floor and the front line but they never get access to boards. They never really have input into these areas. Until people see a change there, the perception will continue that the cronies of one political tribe or another dominate these boards.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	220	Ordinary people, whatever Deputy Boyd Barrett means by that, are appointed to and serve on boards depending on their competence, expertise and experience.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	221	I mean people who are not full-time officials or part of the academic elite.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	222	Everyone will agree that those appointed to a board should have a degree of competence and experience to offer. Long before the Deputy was elected to the House, there was extensive lobbying for multiple appointments to boards. If the Deputy were to examine the record, he would find that circumstances have changed very much.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	223	Not really.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	224	The Constitutional Convention chose 66 citizens at random - ordinary people as Deputy Boyd Barrett says - to deal with and make recommendations on very important constitutional issues. I do not have any complaint about any of those ordinary citizens. I am sure they contribute in important ways to the recommendations. The board of the NESC which operates under the aegis of my Department is composed of business and employer interests. Looking at the board members, I do not know Karin Dubsky of the environmental pillar but perhaps Deputy Boyd Barrett does. Michael Ewing is appointed under the environmental pillar of social partnership, Oisín Coghlan is from Friends of the Earth and Siobhan Egan is appointed under the environmental pillar. I am sure they are very competent people who have something to offer the NESC. I do not know if Deputy Boyd Barrett would classify them as "different", "extraordinary" or "ordinary". They contribute very well to the environmental pillar as part of the NESC. Far be it from me to make any disparaging remarks about any of them. They are all eminently qualified, ordinary or not as Deputy Boyd Barrett likes to categorise them. They make a valuable contribution to what we are at here. I can only speak for the personnel appointed by my own Department. These appointments represent a very broad swathe of Irish society and Irish competence. I am sure Deputy Boyd Barrett agrees with the appointments under the environmental pillar and probably knows each of the individuals involved. He would not cast any doubt on their ability to contribute well to the NESC.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	225	There are just two minutes left. If I proceed with questions, there will be no time for supplementaries. If the House is agreeable, I will move on to the next business. Is that agreed? Agreed. That completes Question Time for today.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	226	It is proposed to take No. 12, motion re referral to joint committee of proposed approval by Dáil Éireann for a regulation of the European Parliament and of the Council amending Council Regulation (EC) No. 1346/2000 on insolvency proceedings; and No. 27, Health (Alteration of Criteria for Eligibility) Bill 2013 - Committee and Remaining Stages. It is proposed, notwithstanding anything in Standing Orders, that the Dáil shall sit later than 9 p.m. tonight and shall adjourn on the adjournment of Private Members' business which shall be No. 105, motion re mortgage arrears, which shall be taken on the conclusion of No. 27 or at 7.30 p.m., whichever is the later, and adjourn after 90 minutes; that No. 12 shall be decided without debate; and that Committee and Remaining Stages of No. 27 shall be taken today and the proceedings thereon shall, if not previously concluded, be brought to a conclusion after two hours by one question which shall be put from the Chair, and which shall, in relation to amendments, include only those set down or accepted by the Minister for Health.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	227	There are three proposals to put to the House. Is the proposal that the Dáil shall sit later than 9 p.m. agreed to? Agreed. Is the proposal that No. 12, motion re referral to joint committee of proposed approval by Dáil Éireann for a regulation of the European Parliament and Council without debate, agreed to? Agreed. Is the proposal for dealing with No. 27, Committee and Remaining Stages of the Health (Alteration of Criteria for Eligibility) Bill 2013 agreed to?
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	228	No. The Bill was published last Friday week and Committee and Remaining Stages are to be taken today. The legislation will enable the Minister for Health to change the eligibility criteria for medical cards without ever having to return to the House again. It provides the Minister with extraordinary powers to determine who will be eligible for a medical card into the future. In addition, the Bill will remove approximately 20,000 medical cards from the system. Some 20,000 people, mainly senior citizens aged over 70 years, will lose their medical cards as a result of the Bill. The Bill is going through the Oireachtas at the speed of light and any scrutiny is hardly reported. There is a need for more reflection on the Bill, in particular on foot of the serious ramifications of the way sensitive, private, personal data is handled and exchanged among the HSE, the Department of Social Protection and the Revenue Commissioners. It smacks of Big Brother and will cause concern to many citizens. Rather than guillotine the Bill today, the debate should be open-ended and more time should be made available for reflection and consideration of its provisions. Above all, eligibility criteria should be determined by the House into the future.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	229	I object to the guillotining of the debate on No. 27. True to form, the Taoiseach wants to rush through in record time a measure which will penalise people. He is not prepared to have sufficient democratic scrutiny or debate. It is bad enough that the Taoiseach wants to take medical cards from people but he does not even want to afford Members of the House and the Opposition in particular the full opportunity to scrutinise these matters and to challenge the Taoiseach yet again on poor policy.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	230	This is a budgetary matter that was referred to in the Budget Statement.
#SeamusKirk	unknown-#SeamusKirk-party	unknown-#SeamusKirk-dob	unknown-#SeamusKirk-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	231	It was not in the programme for Government or the Fine Gael manifesto.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	232	Quite some time has been spent on it. It is due for commencement as a legislative measure on 1 April 2013 and is due in the Seanad tomorrow.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	233	At the conclusion of Croke Park II, which is causing distress to many public servants in terms of the impact on their take home pay, the Taoiseach indicated to the House, as did the Minister for Public Expenditure and Reform, Deputy Howlin, that three items of legislation will be required to implement sectoral aspects of the agreement. The health sector has been isolated and hung out to dry and I understand legislation will be required to reduce the pay of nurses, health care workers and those working in the front line of the health sector. Likewise, other sectors in the public service are in the same position. Can the Taoiseach indicate the timeline for the introduction of the three items of legislation to which the Taoiseach and the Minister have committed?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	234	I do not have an exact timeline. I think it is appropriate that the trade unions have the opportunity to reflect and consider their views and the negotiations that have concluded in respect of Croke Park II.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	235	Even if they vote in favour of it, there must be legislation. There must be legislation irrespective of the vote. The Minister for Public Expenditure and Reform, Deputy Howlin, has made this clear in his press conference.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	236	I do not have the timeline and I will wait for the response on 17 April.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	237	I also want to raise the issue of legislation arising from the Croke Park deal. Legislation will be required irrespective of the view the trade union membership takes. One of the items of legislation is a new financial emergency measures in the public interest Bill. I do not yet have an idea of how the other items of legislation will be framed. The new Croke Park deal takes effect on 1 July. It lacks credibility for the Taoiseach to say he has no notion of the timeline of the legislation. Officials in the relevant Departments probably have the legislation drafted. How many items of legislation are required? Will one of them be another financial emergency measures in the public interest Bill? When will we see these items of legislation?
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	238	Hopefully the decision of the trade unions ballot will be known by 17 April.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	239	That is irrelevant.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	240	It is only appropriate that they be given the opportunity to deliberate on the discussions and negotiations that took place. There is no promised financial emergency measures in the public interest Bill of which the Deputy speaks. Hopefully the decision will be a positive one but it is a matter for the unions to make a decision through their ballots on 17 April.
#MaryLouMcDonald	unknown-#MaryLouMcDonald-party	unknown-#MaryLouMcDonald-dob	unknown-#MaryLouMcDonald-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	241	Is the Taoiseach saying that, if the trade unions reject the deal, there will be no legislation? Is that the import of what the Taoiseach is saying?
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	242	On a point of order, on the Order of Business we are to ask about promised legislation. Irrespective of the outcome of the vote, the legislation is promised. The minimum we need from the Taoiseach, as head of Government, is an indication of the timeline for the legislation that must be published irrespective of the vote result. If there is a "Yes" vote, legislation must be published.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	243	The Taoiseach has given an answer. Deputy Martin may not like the answer.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	244	It is incredible that Taoiseach does not know or will not tell us.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	245	I cannot do anything about that.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	246	Maybe his timeline is tomorrow.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	247	I have already said it is appropriate that, after these intensive discussions, the unions should have the process and time to deliberate and cast their ballots on the discussions that took place. This affects all public servants and is a matter of considerable importance.
#MichaelMartin	unknown-#MichaelMartin-party	unknown-#MichaelMartin-dob	unknown-#MichaelMartin-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	248	Will the Taoiseach send it onto us? Will the Taoiseach communicate with us?
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	249	I suggest Deputy Martin discusses these matters with the Whips.
#MattieMcGrath	unknown-#MattieMcGrath-party	unknown-#MattieMcGrath-dob	unknown-#MattieMcGrath-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	250	In view of what is emerging about people's homes being repossessed and legislation concerning the Personal Insolvency Act, can the Taoiseach give us an update? Will people's homes be protected and will it be as a last resort that people come breaking down doors or barging into people's homes? The home must be the castle and must be protected at all costs.
#EndaKenny	unknown-#EndaKenny-party	unknown-#EndaKenny-dob	unknown-#EndaKenny-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	251	It is Government policy to protect home ownership where possible. Repossession should only be applicable as a last resort.
#MichaelHealyRae	unknown-#MichaelHealyRae-party	unknown-#MichaelHealyRae-dob	unknown-#MichaelHealyRae-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	252	With regard to the property tax, there is great confusion about what is happening. The guidelines sent out with regard to banding-----
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	253	We are not dealing with guidelines.
#MichaelHealyRae	unknown-#MichaelHealyRae-party	unknown-#MichaelHealyRae-dob	unknown-#MichaelHealyRae-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	254	My point is on promised legislation, if the Ceann Comhairle will let me finish. Taking the banding that townlands are in-----
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	255	That is detail and cannot be dealt with on the Order of Business.
#MichaelHealyRae	unknown-#MichaelHealyRae-party	unknown-#MichaelHealyRae-dob	unknown-#MichaelHealyRae-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	256	The demand going to the people------
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	257	The Deputy should table a parliamentary question.
#MichaelHealyRae	unknown-#MichaelHealyRae-party	unknown-#MichaelHealyRae-dob	unknown-#MichaelHealyRae-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	258	-----is not in correspondence with the banding of the townland as described. The whole thing is a shambles.
#SeanBarrett	unknown-#SeanBarrett-party	unknown-#SeanBarrett-dob	unknown-#SeanBarrett-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	259	The Deputy should resume his seat.
#MichaelHealyRae	unknown-#MichaelHealyRae-party	unknown-#MichaelHealyRae-dob	unknown-#MichaelHealyRae-constituency	speech	unkown-language	2013-03-26 00:00:00	Ceisteanna - Questions	260	My question is whether there is a proposal, considering the error-----
