#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	0	I welcome the Minister for Justice, Equality and Law Reform, Deputy McDowell, and his officials to the meeting, the purpose of which is to consider Committee Stage of the Civil Liability and Courts Bill 2004. It has been suggested that we should try to finish by no later than 5 p.m. Is that agreed?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	1	What will happen if we do not finish by that time?
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	2	We need to finish the Bill today. At what time will we return if we do not finish by 5 p.m.?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	3	We should aim to finish by that time.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	4	We will aim to do so but should make provision in case we do not.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	5	I am prepared to join in that aim.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	6	If we do not finish by 5 p.m., we can re-examine the matter.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	7	The suggestion is to leave it open. We will endeavour to finish by 5 p.m.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	8	Since brevity is the soul of wit, we should be brief.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	9	If I try to push them along, members will know it is with the intention of finishing before 5 p.m. Is it agreed that we will review the matter as we approach 5 p.m.? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	10	Due to administrative difficulties in my Department, our amendments to section 36 have only been——
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	11	On what page?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	12	They are not there. I have sent copies of the proposed amendments to the Clerk to the committee and Opposition spokesmen in order that they will understand what we intend to do with regard to the  in camera rule. Because of a glitch yesterday, we were unable to get them to the Bills Office in time for inclusion in the approved list of amendments.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	13	Does the Minister have a draft of what he is proposing?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	14	I do and would like everybody to have it.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	15	Is the Minister proposing that we discuss them on Committee Stage or flagging them for Report Stage?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	16	I will do whatever the committee is agreeable to. At the very least, I wish to flag them for Report Stage. If this meets with approval, we will discuss them on Committee Stage.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	17	Perhaps we will deal with them later because spokespersons have not yet received a copy.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	18	I will be introducing an amendment on Report Stage which will deal with the commencement date of the Bill's provisions. The aim is to commence as many provisions as possible without the need for a commencement order. The amendment will seek to narrow the delayed commencement to as few provisions as possible.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	19	Can the Minister explain the technicalities in this regard?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	20	Section 1(2) effectively gives me free reign to commence virtually any provision whenever I want. I hope to amend this section on Report Stage to make it clear that certain provisions will commence on the passing of the Bill and will not rely on me to make commencement orders.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	21	Can we underline the Minister's name when it is included in the legislation?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	22	With the reshuffle coming up, I would not want to do that.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	23	We have failed so often in the past.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	24	Is there a message in that? The press should take note.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	25	Amendments Nos. 2 and 3 are consequential on amendment No. 1 which is in the name of the Minister. Therefore, amendments Nos. 1 to 3, inclusive, may be discussed together by agreement. Is that agreed? Agreed.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	26	I move amendment No. 1:
In page 6, subsection (1), line 26 to delete ", for".These are technical amendments purely to rectify a drafting point which emerged.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	115	I move amendment No. 24:
In page 10, subsection (1), line 15 after "with" to insert "the following information so far as it is reasonably available to him or her".This is a simple amendment that on the request of a defendant in a personal injuries action the plaintiff shall provide the defendant with "the following information so far as it is reasonably available to him or her". This relates to our earlier discussion in that there is much information which is not reasonably available because of the complexities of a matter, including medical particulars. While it may be difficult for the defendant to have his or her defence in place, it is also difficult for the plaintiff to have his or her personal injuries summons in place. A caveat such as "so far as it is reasonably available to him or her" would be desirable.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	116	This amendment was also moved by the Deputy's colleague in the Seanad. I argued there that the law is always subject to certain maxims of interpretation, one of which is that nobody is ever requested to do the impossible. If one does not have information and cannot reasonably obtain it, one will not be penalised for not producing it. The Bill will be interpreted in that way. However, I do not want to loosen the obligation to go and get that information. The amendment is largely implicit in the legislation but by making it explicit, I do not want to create a new loophole for people to avoid the allegation to be fully informative.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	117	We constantly include in legislation phrases such as "so far as is possible" etc. We have just dealt with the Minister's amendment which inserted the phrase "or as soon as practicable thereafter". Is the Minister saying that the caveats we introduce into legislation are not necessary? Are they necessary when he introduces them but not when a member of the Opposition does so?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	118	The answer to the Deputy's point is that just as there is often not symmetry between plaintiff and defendant, there may not be symmetry between Minister and Opposition.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	119	This is law, not justice.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	120	I move amendment No. 25:
In page 10, between lines 26 and 27, to insert the following subsection:"(2) Upon the request of a plaintiff in a personal injuries action, the defendant shall provide the plaintiff with full particulars of any matter alleged in the defence of the defendant and such other information as may reasonably be requested by the plaintiff within the knowledge of the defendant including full particulars of the plaintiff's earnings where such earnings were paid by the defendant, during such period as may be specified by the plaintiff.".
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	121	I do not propose to accept the amendment. There is provision in the present rules of court for particulars arising out of any pleading to be served on a party who has served that pleading. A defendant is obliged to provide particulars of any substantive matters raised in the defence. Sometimes, the plaintiff may require information from a defendant such as on their earnings. This is normally dealt with by letter and the court would expect the defendant to provide that information. I do not propose to accept the amendment as it is unnecessary and puts too much into statute form.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	122	This is another example of the principle that what is good for the goose is not good for the gander. In other words, all this information must be provided to the plaintiff. The whole section contains all sorts of detail about the plaintiff's circumstances whereas there is no requirement that similar information be provided for the defendant. There may well be circumstances where the manner in which an employer has operated his or her employment would be valuable and relevant. There should be a balance in regard to the particulars to be supplied. That the plaintiff has to provide personal and occupational details while the defendant does not, even though the defendant may have been the employer of the plaintiff for a considerable period, would not appear to be the best way of proceeding.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	123	Is the amendment being pressed?
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	124	Not unless the Minister wants to——
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	125	He has indicated he is not in favour of this one.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	126	I move amendment No. 26:
In page 11, subsection (1)(d), line 22, after “alleges” to insert “and full particulars of the acts of the plaintiff constituting any alleged negligence or contributory negligence”.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	127	I am not accepting this amendment because such particulars can be sought under existing rules of court. It is difficult for a defendant to particularise a claim that the plaintiff was negligent. The defendant is not present frequently when the incident takes place, does not see what happened and does not know precisely why the employee was negligent. He has to infer it from the circumstances. Where somebody puts his or her hand into a machine, precisely why that person put his or her hand into a machine when nobody was looking is something the defendant rarely knows about. The defendant will allege contributory negligence from that fact alone, that he has put his hand into the machine. He cannot specify precisely what led to that. I said I would consider this matter further in the Seanad, and having considered it further I still believe it is better to leave it out.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	128	Amendment No. 28 is consequential on amendment No. 27. Amendments Nos. 27 and 28 may be discussed together.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	129	I move amendment No. 27:
In page 12, lines 19 to 27, to delete subsections (3) to (5).These are administrative amendments. The effect of amendment No. 27 would be to delete subsections (3), (4) and (5). The requirement in each subsection is to lodge pleadings in the relevant court offices after they are served. The case has been made to me that this will lead to unnecessary, unjustifiable expense, which we are trying to avoid, for both plaintiffs and defendants. This was the system in the old days as I recollect from my practice when I started off. The system changed in the meantime. As I understand it, the current situation is that one lodges the book of pleadings only when the case has been set down to trial. I do not know what is the justification for providing in statute that we revert to the old system. It appears to be an unnecessary expense. I gather that it would give rise to administrative difficulties also for the Courts Service. It was on that basis I tabled the amendments. If there is a particular reason for it I am prepared to listen to it but if not I ask the Minister to accept it?
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	130	I support the amendments. There is no need for these provisions.
#MarieHoctorFF	unknown-#MarieHoctorFF-party	unknown-#MarieHoctorFF-dob	unknown-#MarieHoctorFF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	131	In the Estimates next year will we have to seek extra staffing for the extra files that will have to be provided for the various Circuit Court and District Court offices?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	132	Section 13 provides that where the plaintiff in a personal injuries action serves on the defendant any pleadings or provides further information the plaintiff shall swear an affidavit verifying those assertions or allegations or that further information. An affidavit under section 13 is required to be lodged in court. I am anxious to avoid extra impositions on the Courts Service. If I could think overnight on whether it is sufficient that a true copy of the pleading be annexed to the affidavit — that should be the entirety of it — I would go along with that. However, I want to think about that if I can.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	133	In the light of the Minister's commitment to reconsider it for Report Stage, how stands the amendment?
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	134	That is fair enough. Is the verifying affidavit sworn by the defendant and the document filed in the court office at that time?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	135	An affidavit under this section shall be lodged in court not later than 21 days after the service of the pleading, as contained in section 13(4).
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	136	Will the Minister have a look at the need for the affidavit to be lodged in court?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	137	The affidavit has to be somewhere. We cannot have a situation where people can make fraudulent claims and nobody can find the affidavit afterwards. In that case the whole case would fall apart.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	138	Could the affidavit not be sworn and served on the other party?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	139	That assumes the other party will look after it.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	140	Is the Minister trying to save money on costs?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	141	No, but it is effectively privatising the basis for a criminal prosecution. If the defendant puts it in a shredder that is the end of the prosecution.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	142	I am more concerned about where this will lead. Does this mean such affidavits will be available five or ten years down the road or will it be used solely in connection with the case, in respect of which it has been sworn?
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	143	It would be important to retain it for some period because in a case where a person has brought a fraudulent claim and says that as a result of X or Y he is unable to play golf and two years later there may be a video of that person playing golf. In those circumstances the person should know that he or she is still liable for prosecution. Even if one has got the money and walked away with it in one's back pocket one's affidavit is still lodged and if there is anything fraudulent about it there is a criminal prosecution hanging over that person.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	144	Effectively the court offices are being used as a repository for a document that may subsequently be used in a criminal prosecution.
#MichaelMcDowellPD	unknown-#MichaelMcDowellPD-party	unknown-#MichaelMcDowellPD-dob	unknown-#MichaelMcDowellPD-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	145	Yes.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	146	The next question that arises is when is the appropriate time for such document to be lodged in the court office. I am thinking more in terms of the administrative upset in the court offices by having to accommodate this new procedure. Would it be adequate to have such documents filed at, say, the time of setting down of the case for trial?
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	147	In light of what the Minister said that he would review this for Report Stage perhaps we can move on and have this debate on Report Stage.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	148	I understand the Chair's impatience, but Report Stage will be taken tomorrow. Will the Minister ask one of his officials to inquire from somebody in the court offices as to the practical out-fall of this proposal? Can we, even at this late stage, design a process that will not impose a major paper burden on the court offices that they are not geared to accommodate? I am trying to put forward a proposal that will lead to a sensible outcome? I will not go to the wall on a point of principle in regard to this but I would not like us, in trying to design a better approach, ending up with an unnecessary mountain of paper descending on the unfortunate people in the court offices.
#PaulMcGrath	unknown-#PaulMcGrath-party	unknown-#PaulMcGrath-dob	unknown-#PaulMcGrath-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	149	That is beyond doubt, Deputy, but the Minister said he would reconsider it and that is as far as we can go at the moment. He will not give the Deputy a commitment to accept it and he does not want to reject it. The fact that he gave a commitment to review it is as good as the Deputy will get today.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	150	A late night appointment with the senior people in the court offices is appropriate.
#JimOKeeffe	unknown-#JimOKeeffe-party	unknown-#JimOKeeffe-dob	unknown-#JimOKeeffe-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	151	I move amendment No. 28:
In page 13, subsection (4), lines 3 and 4, to delete "lodged in court not later than" and substitute "sworn and served on the other party within".I will withdraw this amendment until we are satisfied about our thinking on it.
#JoeCostelloLAB	unknown-#JoeCostelloLAB-party	unknown-#JoeCostelloLAB-dob	unknown-#JoeCostelloLAB-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	152	I move amendment No. 29:
In page 13, subsection (8)(b), line 31, after “where” to insert “a plaintiff decides to swear such an affidavit or”.I propose that the plaintiff should be given the option of swearing an affidavit voluntarily rather than being required to do so by the defendant in regard to the existing proceedings. That might be a desirable amendment to include at this stage.
#MarieHoctorFF	unknown-#MarieHoctorFF-party	unknown-#MarieHoctorFF-dob	unknown-#MarieHoctorFF-constituency	speech	unkown-language	2004-07-06 00:00:00	Prelude	153	On the issue of the seven days, did we say that would be revisited on Report Stage? It concerns the swearing of the affidavits and the lodging of the——
