#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	0	Apologies have been received from an Cathaoirleach, Deputy McGuinness. I welcome members and any viewers who may be watching the proceedings on Oireachtas TV of the Select Committee on Finance, Public Expenditure and Reform, and Taoiseach.I welcome the Minister and his officials, as well as the members to the sitting. Turning to the notice on privilege, members are reminded of the long-standing parliamentary practice to the effect that they should not comment on, criticise or make charges against a person outside the Houses or an official either by name or in such a way as to make him or her identifiable. Parliamentary privilege is considered to apply to the utterances of members participating online in a committee meeting when their participation is from the parliamentary precincts. For this purpose, the parliamentary precincts are considered to be the accommodation assigned to the member in the Leinster House complex or its vicinity, another location in Leinster House or Leinster House 2000. Please note that members may participate remotely in proceedings held in public only from the locations listed above, as privilege for their utterances only applies when participating from those locations. It is also important to note that members must be physically present to participate in the committee. In other words, they cannot vote from their online location.  I welcome the Minister for Finance, Deputy Donohoe, and his officials. The format of the meeting and its timetable is as follows. To provide for the smooth running of the meeting, any members acting in substitution for a member of the committee should formally notify the clerk now, if they have not already done so. Divisions will be taken as they arise. Members attending this meeting in accordance with Standing Order 106(3) should be aware that pursuant to that standing order, he or she may move his or her amendment and request a division but cannot participate in the voting on the amendment. This applied to members attending this committee in accordance with the standing order, that is, Deputies who are not members of this committee. It is proposed that we end the meeting at 4 p.m.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	1	Amendments Nos. 1 and 2 are related and will be discussed together.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	2	I move amendment No. 1:In page 9, between lines 18 and 19, to insert the following:
“Reports
2. Within 3 months of the passing of this Act, the Minister shall lay a report before the Dáil, on the cost to the exchequer of abolishing the USC and replacing it with a High Income Social Charge of 10 per cent on all earnings over €90,000.”.Once upon a time, Fine Gael was for the abolition of the universal social charge, USC, because the party recognised that it was an austerity tax introduced following the economic collapse in 2008. It was a hefty burden and imposition placed on ordinary workers to pay for an economic and financial crisis that was not their fault. The Government has since abandoned, or at least Fine Gael has, the commitment to get rid of the USC. It is something that, justifiably, still provokes much anger among ordinary workers, because they are still paying what is, in effect, an austerity tax. It is our view, therefore, that the USC should go for those earning less than €100,000 annually. We have long held this position.  We do believe that we must pay for these things. We are very financially prudent on the socialist left and we believe that if something is going to cost the State revenue by reducing the tax burden on ordinary workers, then it must be paid for in some other way. We believe it should be paid for by introducing a higher-income social charge on those earning more than €100,000, as well as other measures that we proposed in our alternative budget. These included the introduction of new taxation bands for those earning more than €100,000. This is how the deficiency in lost revenue could be fairly paid for. Earning more than €100,000 is a major privilege. Our view is that people earning this kind of money, and more, should pay a higher tax contribution to alleviate the burden on ordinary workers, who are still suffering as a result of the introduction of the USC. It is even more the case now, obviously, with the cost-of-living crisis people are facing. I will conclude by remarking on one point that is not directly relevant to this legislation but that is relevant in the round because any tax measure must be related to tax equity and fairness in the tax system. It is interesting to note that income tax receipts amount to €30 billion in revenue, I think. I think it is the biggest tax receipt the Government has. I do not know what total income earnings are because I did not have time to fish out that figure. It is considerably less than, for example, total corporate earnings in any given year, but the tax contribution of the corporations is much less than €30 billion. Income earners pay €30 billion in tax, but the Government is projecting there will be €20 billion in tax revenue from corporations, even though the corporate sector earns much more in gross earnings.  In other words, and to cut a long story short, workers earn less and pay more in tax, whereas corporations earn much more and pay less in tax, overall in the round. This is wrong as well. Often, the beneficiaries of big corporate profits are precisely these high earners who get additional income from what they may derive from having shares in companies and so on and so forth. We are trying to redress the imbalance in this regard by alleviating the tax burden on ordinary workers and replace it with higher taxes on the highest earners, as well as through the introduction of a whole range of other measures that we propose to try to redistribute wealth through the tax system and to close the gap between ordinary workers and the very rich in our society. This is the logic of our proposed amendment and we think this should be examined in a report by the Government.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	136	In fairness, the Minister for Children, Equality, Disability, Integration and Youth is also making clear that the Minister has the ability to review the cut-off date. I do not have the detail with me today regarding the justification for that date, but it is clear that it can be reviewed. I offer full assurance to members of the committee regarding how this issue is being dealt with in the Finance Bill. Section 3(2) states:A qualifying payment made to a qualifying individual which is made on or after 1 January 2023 shall be exempt from income tax and shall not be reckoned in computing the total income of the qualifying individual for the purposes of the Income Tax Acts.We set a start date of 1 January next. There is no end date.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	137	I move amendment No. 5:In page 11, line 6, after “section 19” to insert “or 32”.Section 4 provides for an exemption from income tax for the Covid-related layoff payment, which is a payment to employees who were made redundant and who lost the opportunity to accrue reckonable service due to layoffs caused by the public health restrictions during the period 13 March 2020 to 31 January 2022. This payment is intended to plug the gap in the statutory redundancy payment. As statutory redundancy payments are exempt from income tax under section 203 of the Taxes Consolidation Act 1997, it is appropriate that the Covid-related layoff payment is also exempt. Section 4 also removes some obsolete references from section 203 of the Taxes Consolidation Act 1997 to tidy up the legislation. However, the draft provision, as set out in the Bill, was drawn too tightly and, as such, inadvertently narrowed the scope of the income tax exemption. The amendment addresses the matter.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	138	Do we know how much money has been paid out under the scheme? I know it is not the Minister's Department that has the information. I also accept that the amendment relates to a tax exemption. As a matter of interest, however, does he know how much was paid out under the Covid-related layoff payment scheme and precisely what were the conditions of entitlement for the payment? The reason I am asking is partly because it was something the Debenhams workers were asking about. As the Minister will be aware, those workers were laid off during that period and had a long battle. They got nothing from the company and were only entitled to statutory redundancy pay, which, if I understand it, is exempt from tax. Is that right? The Minister is proposing that the Covid-related layoff payment also be exempt from tax. I am just curious, because it is something that the Debenhams workers have been looking at in the context of whether they could access it.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	139	I will deal with the Deputy's three questions. The statutory payment is tax-exempt. On the eligibility criteria, the payment will apply to workers who have been made redundant or who will be made redundant in the next three years and who lost the opportunity to accrue reckonable service due to layoffs caused by the Covid-19 restrictions from 13 March 2020 to 31 January 2022. The amount an eligible worker will receive will depend on the length of time for which he or she was laid off due to Covid-19 restrictions before the date he or she was made redundant. The calculation for the period of a layoff is based on existing redundancy provisions. On those who have accessed it and how much has been paid out, up to 30 September 2022 we had received 2,342 applications, of which 2,262 had been processed. The total amount of money that has been released under the scheme is €901,846, and €10 million was allocated for the operation of the scheme.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	140	What was the figure on how much has been released?
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	141	It is €10 million.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	142	An amount of €10 million has been released.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	143	No, €10 million was made available for the scheme and €901,846 has been released.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	144	A very small amount.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	145	Yes, but as I said, it is available across the next three years. It could be the case that there are people who are yet to be made redundant. When they are made redundant their entitlements will have been reduced due to the impact of the Covid restrictions, so that amount could yet be drawn down in the time ahead. Of course, it is a demand-led scheme. The costing of these things can sometimes be a challenge. I imagine the difference between the €901,000 and the €10 million is the result of the fact that it can still be drawn for a number of years.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	146	We are up against time here. We are due to conclude our deliberations in 15 minutes. I hope we can dispose of the section. This section involves an extension of the help-to-buy scheme. I will not revisit it, but there has been a debate on the scheme, its impact in pushing up house prices and the desperation of people out there who will grab with both hands anything to help them to avoid being locked out of housing. In July, Mazars was commissioned by the Department of Finance to complete a review of the scheme. Mazars report contained a number of findings, but none of them is reflected in the Finance Bill. Why is that? This is a very expensive measure. It has cost €603 million. I would argue that this measure is a testament to the Government's failure to deal with the housing crisis. It is a man-made disaster and emergency because policies have allowed house prices to increase dramatically. The Finance Bill will lead to house prices increasing further. If the matter was not so serious, we could laugh about it. However, it is very serious. Many people are locked out of the market and others can no longer dream of owning their own homes. House prices have continued to spiral out of the reach of ordinary workers. As a result, drastic measures have been introduced in the last number of years to provide taxpayers' money to help people, and even with that, there is still a sense of hopelessness there. One of the things that has been mentioned by the Parliamentary Budget Office, PBO, is that this will push up house prices. The Mazars report states very clearly that there is a dead weight - I hate that term - which means that the majority of the money we are spending, which is the equivalent of €200 million per annum, is going to people who do not need it to purchase their own homes. That is bizarre. The Minister challenged me earlier on about where the money would come from. Why are we providing €100 million to people the Department's independent report says do not need this money to fulfil the policy objective of being able to get a mortgage for their own home? That is going to increase. The report called on the Minister to increase the loan-to-value ratio, but he has not done so. It also called for a number of other measures, which do not appear to have been taken in the Bill. I do not know whether or not this is an ideological issue. The Government does not know what to do in respect of housing. Everything spirals in the wrong direction, so all the Government can try to do is to provide money to taxpayers to be able to get them onto the housing ladder, despite the fact that the majority of that money is not going to taxpayers who actually need it to get onto the property ladder. Those are not my words; they are the words of the independent report. The report also states that the relief is availed of, on average, by households in higher earnings brackets. The report makes a number of recommendations, including that the loan to value should be increased to 80% from the current 70%. There are serious issues with the scheme. It is a pity that the question was not asked a few years ago when the scheme was introduced. Where is the measurement? When the Government introduces Finance Bills and we discuss them, in some cases we are trying to provide support and in others we are trying to raise revenue.Some of it is trying to spur on activity and lead to behavioural changes. How high will the Minister allow house prices to go? I appreciate he has only a number of weeks left in his position assuming his plans work out, but how far will prices have to rise before the penny drops with him that he has done something wrong here? He has been sitting at the Cabinet table for whatever period and he has allowed house prices to increase to eye-watering levels. He has allowed the Celtic tiger peaks, which we thought we would never again see, to be surpassed in 2022. Rents in this city amount to more than €2,000 and 4,000 children will go to sleep tonight in emergency accommodation, and that is not even the biggest issue. The scars, the effects and the trauma those families are going through and will carry with them are real and tangible.  This is a man-made problem, and I put it to the Minister, although it is not personal, that he is at the helm of creating this crisis in housing. The section before us is a testament to his failure to get housing under control and to the fact the Government continues to miss the targets, which are abysmally low. All that, along with rolling out the red carpet to investors and vulture funds, which are pushing up house prices for ordinary families, has come together to create this situation that is a nightmare and catastrophe for ordinary people who are trying to own or rent their own home, or for people who just want a safe roof over their head. The Government is about to see something that is far bigger than housing because this is going to impact across the spectrum, such as on education and health. What is happening is an unmitigated disaster that is a testament to the Government's policies. It has ignored the expert advice, but it has been doing that for years. Where is this going to end? The Minister cannot just come to this committee every year with policies that push up prices. It is not just us in the Opposition pointing this out; some of the most senior officials from the Minister's Department have indicated that these policies will push up house prices. The defective concrete products levy will push up house prices, as will the shared equity scheme and the help-to-buy scheme, as the Parliamentary Budget Office, PBO, has predicted. The Minister cannot just ignore that and say we need to give taxpayers' money to people who do not need it to purchase their own homes. If I came before the finance committee and told people, as the Mazars report suggests, that €100 million, or 53.3% of this support, will go to people who do not need it to own their own home, I would expect my colleagues in the committee to run me out of here, but the Minister does this every year. That is €100 million of taxpayer expenditure while, at the same time, so many areas are starved of necessary resources. Indeed, it would be far better to put that money into building homes at affordable prices. It is so frustrating that this is the case.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	147	It is difficult to understand the commitment of the Minister and the Government to the help-to-buy scheme, because it is not just the political Opposition that has been critical of it but pretty much every mainstream economist and economic thinktank. Just about everybody is saying this does not make any sense and that it will contribute to house price inflation. Like Deputy Doherty, I hate the term "deadweight", one of these technocratic phrases that are thrown around without people knowing what they mean in many cases. In any event, the money is not really getting to the people who need it, and it is difficult to understand the Minister's commitment to it. People are caught in an absolutely desperate position between, on the one hand, rents that are off the Richter scale - my area is especially blighted with this, given rents there are the highest of anywhere in the country, with average figures, which increase every month at this point, running at about €2,500 a month - and, on the other hand, taking a risk of buying a house for in excess of €600,000 in my area, where house prices are also among the highest anywhere in the country. This applies even to the affordable housing. I cannot wait until we see the figures for affordable houses in my area because they are, effectively, just a discount on the market price. Even in places such as Cherrywood, where the State has put a lot of money into the largest residential development in the entire State, we still do not know, years after lots of local infrastructure housing activation fund, LIHAF, funding has gone in, how much affordable housing we are getting and how much it will cost because we cannot square the circle with the level of house prices in the area. Any discount, even a substantial one, on those kinds of market prices is still going to be totally unaffordable, and that is for the "affordable" housing where the State has put in a lot of money to finance infrastructure and so on. That is the background. The problem is house prices, the cost of housing. Taking steps that encourage people to get onto the ladder for mortgaging themselves up to the hilt for house prices that are off the wall echoes the madness that led to the most recent crash. When we add to that interest rates beginning to rise and expected to continue rising, these are the ingredients with which we could see a shocking repeat of what went before, with all the consequences that would entail. What has to be done, and all resources and tax measures need to be applied to this, is that we bring down the cost of housing. Anything that is not doing that or, worse, that is driving up the cost of housing is a mistake, even if people in their desperation think this is a way for them to get onto the ladder. The question is whether they are going to be caught, as so many people were the last time, with-----
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	148	I ask the Deputy to conclude because I would like to give the Minister a chance to reply in the remaining time.
#RichardBoydBarrett	unknown-#RichardBoydBarrett-party	unknown-#RichardBoydBarrett-dob	unknown-#RichardBoydBarrett-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	149	That is fair enough. The point has been made.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	150	I am not sure whether I am going to be able to do justice to all the issues that were raised in the remaining time.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	151	I am open to carrying over the question on the section until the next meeting if that is required.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	152	I will just make three points in response to the issues raised, and I will confine them to what was said about the help-to-buy scheme before I get onto broader housing issues. The total proportion of house transactions, for the last year I have available to me, 2021, that were covered by help-to-buy was approximately 13%, up from 12.7% in 2020. I do not accept that a scheme that covers such a minority of the total number of house purchases and transactions within the State has the inflationary effect the Deputies claimed. In regard to the Mazars report that was brought forward, which Deputies referred to, they are correct. I have taken a stance different from some of the recommendations in the report, but they omitted to point out that the report recommended the scheme be continued for a further two years. On the issue of pricing, the report states, "There is not definitive evidence that [help-to-buy] pushed up the price of new houses". On the impact of output, it states, "As a demand side impact [it] did not appear to have much impact on prices". With regard to supply, it states, "The data analysis in this regard is inconclusive, although the output of certain types of houses – 3 bed semis in particular – did increase and some areas likely experienced higher output than they would otherwise have seen". The report does not say there is definitive evidence the scheme has had an impact on pricing, although it does indicate that there is some evidence it could have had an impact on supply. As for the points made about deadweight, I accept that the need to include self-builds and to allow those who build their own homes to access help-to-buy means there is an element of deadweight associated with the scheme. However, the Deputies opposite me are saying they would not give any support to the 5,477 people who bought their own homes this year, the vast majority of whom are not on the affordable purchase schemes, which are only growing, because they would remove help-to-buy. The Deputies' view is that those 5,477 people and the 7,673 people who received help from help-to-buy in building up their deposits should not have received that support and that this scheme should not be in place. I differ with the Deputies on that. It has been a long-standing feature of the Irish tax code or expenditure policy for many years that some help is provided in the purchase of one's first home. The design of any scheme - and I have considered alternatives to help-to-buy for many years - will have pros and cons. I believe it is appropriate that we look to offer help to somebody buying his or her first home. I do not accept that a scheme that influences 13% of transactions has the kind of inflationary effect the Deputies allege. To be clear, it is absolutely not my intention, nor is it an explicit aim of the Government's housing policy, to drive up property prices. I accept that prices have been going up, but we are trying to moderate them and to bring them down through increased supply of homes. It is worth acknowledging that in the 12 months up to September of this year, close to 28,000 homes or units were completed, which is one third higher than the figure for the same period a year ago. I wish to indicate that I may bring forward some amendments in this area on Report Stage.
#BernardJDurkan	unknown-#BernardJDurkan-party	unknown-#BernardJDurkan-dob	unknown-#BernardJDurkan-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	153	If Members wish to raise further issues on Report Stage, they should flag them now.
#PearseDoherty	unknown-#PearseDoherty-party	unknown-#PearseDoherty-dob	unknown-#PearseDoherty-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	154	We reserve the right to bring back on Report Stage all the amendments we have tabled. The Minister did not respond to the point that 53% of the support under the scheme is going to people who do not need it. The Minister intends to end the scheme. At least, that is what he tells us. What he does is extend it here every time, despite the advice he gets from officials and independent advisers. The Minister flagged amendments on Report Stage. I do not know what those are but, in line with the timeframe and the practice that has always been there, I ask in respect of any amendments on Report Stage, given the technical nature of the legislation, that the speaking notes be supplied to members of the committee. In fairness, the Minister has always facilitated that.
#PaschalDonohoe	unknown-#PaschalDonohoe-party	unknown-#PaschalDonohoe-dob	unknown-#PaschalDonohoe-constituency	speech	unkown-language	2022-11-10 00:00:00	Finance Bill 2022: Committee Stage	155	Of course.
